-0.754701  -0.656069
0.459299  -0.888282
-0.0457706  0.998952
0.410058  -0.912059
0.312037  0.95007
-0.257007  0.966409
0.552096  -0.833781
-0.663351  0.748309
-0.441534  0.897245
-0.965397  0.260786
-0.870714  0.491789
-0.533686  -0.845682
-0.0135474  0.999908
-0.0417242  -0.999129
-0.484213  -0.87495
-0.0564068  0.998408
0.233619  0.972328
-0.832092  -0.554637
0.863731  0.503953
0.00371557  -0.999993
0.372012  -0.928228
0.303909  -0.952701
0.35676  -0.934196
-0.75808  0.652161
0.154538  0.987987
-0.894478  -0.447111
0.531528  0.847041
-0.54778  0.836622
0.837711  0.546114
0.626571  -0.779364
-0.732392  -0.680883
0.426846  -0.904325
0.97095  -0.239281
-0.454497  -0.890748
